step,value
50,0.24037404358386993
100,0.15243712067604065
150,0.11804671585559845
200,0.10078441351652145
250,0.08555503934621811
300,0.0792335644364357
350,0.07051863521337509
400,0.06797018647193909
450,0.06582113355398178
500,0.061985425651073456
550,0.06300538778305054
600,0.05871402099728584
650,0.056636419147253036
700,0.05297555774450302
750,0.04994621127843857
800,0.0507052056491375
850,0.045189857482910156
900,0.04351849481463432
950,0.04229498282074928
1000,0.04202309250831604
1050,0.04043896496295929
1100,0.040337227284908295
1150,0.037733498960733414
1200,0.03687598183751106
1250,0.03606940805912018
1300,0.036997102200984955
1350,0.037892598658800125
1400,0.03477208688855171
1450,0.032711680978536606
1500,0.032482028007507324
1550,0.03205939754843712
1600,0.033740051090717316
1650,0.03058629296720028
1700,0.029600277543067932
1750,0.02927238680422306
1800,0.029208261519670486
1850,0.028497986495494843
1900,0.028024965897202492
1950,0.02790597453713417
2000,0.027690531685948372
2050,0.025607630610466003
2100,0.025065960362553596
2150,0.025196390226483345
2200,0.024979738518595695
2250,0.02527400106191635
2300,0.025169771164655685
2350,0.02512648142874241
2400,0.02437799610197544
2450,0.02485869824886322
2500,0.024136554449796677
2550,0.023907747119665146
2600,0.023834524676203728
2650,0.02336128056049347
2700,0.023521415889263153
2750,0.023448018357157707
2800,0.023436985909938812
2850,0.022987671196460724
2900,0.022616159170866013
2950,0.023094460368156433
3000,0.02284688502550125
3050,0.02271839790046215
3100,0.022438034415245056
3150,0.022722996771335602
3200,0.02222997508943081
3250,0.022227603942155838
3300,0.02205253206193447
3350,0.021972304210066795
3400,0.022077670320868492
3450,0.021630818024277687
3500,0.021836144849658012
3550,0.021562790498137474
3600,0.021852679550647736
3650,0.022112080827355385
3700,0.021512694656848907
3750,0.021856140345335007
3800,0.021403608843684196
3850,0.021406449377536774
3900,0.02164321020245552
3950,0.02156749740242958
4000,0.021212296560406685
4050,0.02173534780740738
4100,0.021410109475255013
4150,0.021369528025388718
4200,0.02154412493109703
4250,0.02163449302315712
4300,0.021643126383423805
4350,0.021494746208190918
4400,0.021868379786610603
4450,0.021550171077251434
4500,0.021455250680446625
4550,0.021575946360826492
4600,0.021791165694594383
4650,0.021421123296022415
4700,0.021064767614006996
4750,0.021235698834061623
4800,0.02133914642035961
4850,0.021038269624114037
4900,0.02085616998374462
4950,0.021203525364398956
5000,0.021447589620947838
5050,0.020929615944623947
5100,0.020736243575811386
5150,0.020354222506284714
5200,0.02046291157603264
5250,0.020449519157409668
5300,0.020716028288006783
5350,0.020057762041687965
5400,0.019631218165159225
5450,0.02001762203872204
5500,0.020002102479338646
5550,0.019684206694364548
5600,0.01943875476717949
5650,0.019454549998044968
5700,0.01914280466735363
5750,0.019422011449933052
5800,0.019422316923737526
5850,0.01923057995736599
5900,0.01909485273063183
5950,0.018941335380077362
6000,0.018961185589432716
6050,0.01854330487549305
6100,0.018951011821627617
6150,0.01868712715804577
6200,0.018330201506614685
6250,0.01840122789144516
6300,0.018434254452586174
6350,0.01831824518740177
6400,0.01841295324265957
6450,0.018162637948989868
6500,0.018097084015607834
6550,0.018251366913318634
6600,0.017999939620494843
6650,0.017827462404966354
6700,0.017837518826127052
6750,0.01766880974173546
6800,0.017875056713819504
6850,0.01755930483341217
6900,0.017344225198030472
6950,0.017466066405177116
7000,0.01744120568037033
7050,0.01731286197900772
7100,0.01726415567100048
7150,0.017139539122581482
7200,0.016997523605823517
7250,0.017040079459547997
7300,0.016739068552851677
7350,0.01701195165514946
7400,0.016711147502064705
7450,0.016725394874811172
7500,0.016653740778565407
7550,0.0166807658970356
7600,0.016382789239287376
7650,0.016248296946287155
7700,0.016166672110557556
7750,0.01622871309518814
7800,0.016031071543693542
7850,0.016262590885162354
7900,0.01594921387732029
7950,0.015658341348171234
8000,0.015861500054597855
8050,0.016052717342972755
8100,0.015563096851110458
8150,0.01558009535074234
8200,0.015553932636976242
8250,0.015698082745075226
8300,0.015647226944565773
8350,0.015212579630315304
8400,0.01535068079829216
8450,0.015328016132116318
8500,0.015183069743216038
8550,0.015223141759634018
8600,0.015052721835672855
8650,0.015058423392474651
8700,0.014936601743102074
8750,0.01496072392910719
8800,0.01482346560806036
8850,0.014806721359491348
8900,0.0146180996671319
8950,0.014746260829269886
9000,0.014581939205527306
9050,0.014689072035253048
9100,0.01453807670623064
9150,0.014776178635656834
9200,0.014414518140256405
9250,0.01432791631668806
9300,0.014283386059105396
9350,0.01452170591801405
9400,0.014222756959497929
9450,0.014009580947458744
9500,0.01411576010286808
9550,0.0140799880027771
9600,0.014002460055053234
9650,0.014039210975170135
9700,0.013714700937271118
9750,0.01384834572672844
9800,0.013816204853355885
9850,0.014017504639923573
9900,0.013890390284359455
9950,0.013776418752968311
10000,0.013788063079118729
10050,0.013782033696770668
10100,0.013633856549859047
10150,0.013400828465819359
10200,0.013337021693587303
10250,0.013613433577120304
10300,0.013400964438915253
10350,0.013295751065015793
10400,0.013228234834969044
10450,0.01320529356598854
10500,0.013146459124982357
10550,0.013109386898577213
10600,0.013215658254921436
10650,0.012759464792907238
10700,0.012914850376546383
10750,0.012951591052114964
10800,0.012947086244821548
10850,0.012849420309066772
10900,0.012857992202043533
10950,0.012869834899902344
11000,0.01270005851984024
11050,0.012808432802557945
11100,0.012635785154998302
11150,0.01255130860954523
11200,0.012667132541537285
11250,0.01252265926450491
11300,0.012635117396712303
11350,0.012744178995490074
11400,0.012653056532144547
11450,0.012550723738968372
11500,0.012406972236931324
11550,0.012548854574561119
11600,0.012387585826218128
11650,0.0124881062656641
11700,0.012329957447946072
11750,0.012225824408233166
11800,0.01236619334667921
11850,0.01230434700846672
11900,0.012402959167957306
11950,0.012374150566756725
12000,0.01222873292863369
12050,0.012295999564230442
12100,0.012192301452159882
12150,0.012133117765188217
12200,0.012158258818089962
12250,0.011990747414529324
12300,0.012172138318419456
12350,0.012114043347537518
12400,0.01204676553606987
12450,0.012072290293872356
12500,0.01194742601364851
12550,0.011897978372871876
12600,0.01191506627947092
12650,0.012104476802051067
12700,0.01180932018905878
12750,0.011807981878519058
12800,0.011999842710793018
12850,0.012000552378594875
12900,0.011986324563622475
12950,0.011930549517273903
13000,0.011828077025711536
13050,0.01168348640203476
13100,0.011644970625638962
13150,0.011702001094818115
13200,0.011761640198528767
13250,0.011717993766069412
13300,0.011718690395355225
13350,0.011618462391197681
13400,0.011666139587759972
13450,0.011573509313166142
13500,0.011527256108820438
13550,0.011608672328293324
13600,0.011609508655965328
13650,0.011611269786953926
13700,0.011674582958221436
13750,0.01176071260124445
13800,0.011586349457502365
13850,0.011505668982863426
13900,0.01142322551459074
13950,0.011557886376976967
14000,0.011420270428061485
14050,0.011483491398394108
14100,0.011580979451537132
14150,0.01153255719691515
