step,value
50,0.016064535826444626
100,0.05510362982749939
150,0.10687626153230667
200,0.17425620555877686
250,0.20844535529613495
300,0.23446886241436005
350,0.22370950877666473
400,0.2272823005914688
450,0.22877070307731628
500,0.22836677730083466
550,0.21063418686389923
600,0.21942736208438873
650,0.21910908818244934
700,0.20709389448165894
750,0.21192140877246857
800,0.20080527663230896
850,0.19887664914131165
900,0.19546237587928772
950,0.18976326286792755
1000,0.1916162222623825
1050,0.1849392056465149
1100,0.18098184466362
1150,0.17737780511379242
1200,0.17466570436954498
1250,0.16676592826843262
1300,0.16883844137191772
1350,0.16514527797698975
1400,0.16222360730171204
1450,0.16001035273075104
1500,0.15805278718471527
1550,0.1512572020292282
1600,0.14770953357219696
1650,0.1479407548904419
1700,0.14462433755397797
1750,0.14389073848724365
1800,0.1420968919992447
1850,0.13772079348564148
1900,0.13713164627552032
1950,0.13835911452770233
2000,0.13753953576087952
2050,0.1361001878976822
2100,0.13368484377861023
2150,0.1339232474565506
2200,0.13276879489421844
2250,0.1346438080072403
2300,0.13253697752952576
2350,0.13210411369800568
2400,0.12893444299697876
2450,0.13264214992523193
2500,0.13044768571853638
2550,0.12982496619224548
2600,0.1258988082408905
2650,0.12729057669639587
2700,0.12818025052547455
2750,0.12575383484363556
2800,0.1283157616853714
2850,0.12465880066156387
2900,0.1252271980047226
2950,0.12720665335655212
3000,0.12366745620965958
3050,0.12299546599388123
3100,0.12365219742059708
3150,0.12118998914957047
3200,0.12082673609256744
3250,0.12206315249204636
3300,0.12242301553487778
3350,0.12010737508535385
3400,0.12059004604816437
3450,0.1202506422996521
3500,0.11973622441291809
3550,0.12035207450389862
3600,0.1200258657336235
3650,0.11981440335512161
3700,0.1214129850268364
3750,0.12086144089698792
3800,0.12109861522912979
3850,0.12155837565660477
3900,0.11995603144168854
3950,0.1212846115231514
4000,0.12034986168146133
4050,0.12181299179792404
4100,0.122681625187397
4150,0.12114463746547699
4200,0.12064696103334427
4250,0.1214507669210434
4300,0.1199139952659607
4350,0.12148942798376083
4400,0.12194118648767471
4450,0.12134706974029541
4500,0.12127651274204254
4550,0.12166716158390045
4600,0.12034504860639572
4650,0.11865929514169693
4700,0.11938616633415222
4750,0.11960300803184509
4800,0.11973117291927338
4850,0.12038218230009079
4900,0.1204533725976944
4950,0.11766202747821808
5000,0.11789637804031372
5050,0.11827874928712845
5100,0.11734025925397873
5150,0.11700189113616943
5200,0.11670634895563126
5250,0.12107418477535248
5300,0.12027262896299362
5350,0.11705081164836884
5400,0.11683610081672668
5450,0.11636044085025787
5500,0.11945942789316177
5550,0.11760580539703369
5600,0.117747962474823
5650,0.11888844519853592
5700,0.11998870223760605
5750,0.11899562925100327
5800,0.1159600168466568
5850,0.11739737540483475
5900,0.11785495281219482
5950,0.11811748147010803
6000,0.11799610406160355
6050,0.11727367341518402
6100,0.11824065446853638
6150,0.11804024130105972
6200,0.12010776251554489
6250,0.11788193881511688
6300,0.11798597127199173
6350,0.11879220604896545
6400,0.11911983788013458
6450,0.11812657117843628
6500,0.11739329248666763
6550,0.11902084201574326
6600,0.11807013303041458
6650,0.11923886090517044
6700,0.1167285144329071
6750,0.11743666231632233
6800,0.11776275932788849
6850,0.11814826726913452
6900,0.11554791778326035
6950,0.11925359070301056
7000,0.11879263073205948
7050,0.11962734162807465
7100,0.11853231489658356
7150,0.11816452443599701
7200,0.11840640753507614
7250,0.11678270250558853
7300,0.11873165518045425
7350,0.11667624861001968
7400,0.11725136637687683
7450,0.11590148508548737
7500,0.11529425531625748
7550,0.11473443359136581
7600,0.11522269248962402
7650,0.11407359689474106
7700,0.11379478126764297
7750,0.11397310346364975
