step,value
50,0.12658557295799255
100,0.04442956671118736
150,0.008261479437351227
200,0.012356482446193695
250,0.012400574050843716
300,0.04031108692288399
350,0.03269915655255318
400,0.05018404498696327
450,0.03457573056221008
500,0.03735453262925148
550,0.04423191025853157
600,0.05891573429107666
650,0.03656597435474396
700,0.0708940252661705
750,0.053703270852565765
800,0.04682932421565056
850,0.03817983716726303
900,0.04617923125624657
950,0.058754414319992065
1000,0.0771665871143341
1050,0.05817015469074249
1100,0.05696769058704376
1150,0.061324745416641235
1200,0.06408765912055969
1250,0.0757083147764206
1300,0.08702511340379715
1350,0.06102535501122475
1400,0.028939636424183846
1450,0.041174277663230896
1500,0.02572775073349476
1550,0.04573530703783035
1600,0.0433800108730793
1650,0.04449580982327461
1700,0.05637320503592491
1750,0.04655943065881729
1800,0.049194175750017166
1850,0.050476785749197006
1900,0.08075335621833801
1950,0.04112648591399193
2000,0.035172343254089355
2050,0.05085442587733269
2100,0.03824114426970482
2150,0.03795190900564194
2200,0.039326686412096024
2250,0.04167488217353821
2300,0.04468517377972603
2350,0.036247704178094864
2400,0.039790961891412735
2450,0.04819037765264511
2500,0.04296809434890747
2550,0.04220062866806984
2600,0.04214409738779068
2650,0.04265395924448967
2700,0.04308299347758293
2750,0.042146798223257065
2800,0.04278090223670006
2850,0.04469612240791321
2900,0.04717790707945824
2950,0.04895465448498726
3000,0.05122501775622368
3050,0.05812733992934227
3100,0.05358895659446716
3150,0.056984029710292816
3200,0.062336068600416183
3250,0.058070410043001175
3300,0.05325029790401459
3350,0.0589628629386425
3400,0.06099991127848625
3450,0.06651484221220016
3500,0.06462475657463074
3550,0.06940915435552597
3600,0.07328200340270996
3650,0.06775849312543869
3700,0.07189266383647919
3750,0.07169576734304428
3800,0.07430893182754517
3850,0.07678236812353134
3900,0.07777097076177597
3950,0.07436048239469528
4000,0.08143690973520279
4050,0.08575987070798874
4100,0.0770849660038948
4150,0.08169462531805038
4200,0.07685598731040955
4250,0.08200043439865112
4300,0.08061613142490387
4350,0.08241405338048935
4400,0.08920958638191223
4450,0.0832194909453392
4500,0.08217281103134155
4550,0.08556292206048965
4600,0.08309957385063171
4650,0.08457711338996887
4700,0.08470522612333298
4750,0.08645904064178467
4800,0.08149431645870209
4850,0.08748209476470947
4900,0.09239891916513443
4950,0.08864574879407883
5000,0.0970437154173851
5050,0.09055183827877045
5100,0.08368785679340363
5150,0.0907978042960167
5200,0.08790195733308792
5250,0.09414595365524292
5300,0.0907893031835556
5350,0.08863615244626999
5400,0.08645158261060715
5450,0.08849922567605972
5500,0.08928164094686508
5550,0.09204519540071487
5600,0.09239548444747925
5650,0.08751163631677628
5700,0.08664985746145248
5750,0.09163917601108551
5800,0.09363874793052673
5850,0.08682835847139359
5900,0.09221811592578888
5950,0.09048525989055634
6000,0.09480299055576324
6050,0.09171934425830841
6100,0.09157932549715042
6150,0.09790527075529099
6200,0.0913185328245163
6250,0.09724421054124832
6300,0.09063607454299927
6350,0.09126947820186615
6400,0.09396373480558395
6450,0.09066133946180344
6500,0.09137682616710663
6550,0.09181531518697739
6600,0.0946483388543129
6650,0.09631979465484619
6700,0.10374399274587631
6750,0.09949706494808197
6800,0.09669099748134613
6850,0.09967727959156036
6900,0.09465918689966202
6950,0.0953374132514
7000,0.09403033554553986
7050,0.09274417906999588
7100,0.09340931475162506
7150,0.09386485815048218
7200,0.09484484046697617
7250,0.09526044130325317
7300,0.09373269975185394
7350,0.09708144515752792
7400,0.0925389751791954
7450,0.09416486322879791
7500,0.0951235368847847
7550,0.09854951500892639
7600,0.09149769693613052
7650,0.1105269342660904
7700,0.10118623077869415
7750,0.09962326288223267
7800,0.10132793337106705
7850,0.0987490564584732
7900,0.09513924270868301
7950,0.1037965938448906
8000,0.09697002172470093
8050,0.09647584706544876
8100,0.10263469815254211
8150,0.09923695027828217
8200,0.09529382735490799
8250,0.10707318037748337
8300,0.09708195924758911
8350,0.10458928346633911
8400,0.09407622367143631
8450,0.0971924215555191
8500,0.1030697450041771
8550,0.10473024100065231
8600,0.10173824429512024
8650,0.09976717084646225
8700,0.0952436774969101
8750,0.09634260088205338
8800,0.1094849482178688
8850,0.10126965492963791
8900,0.09402124583721161
8950,0.09770885854959488
9000,0.09475933760404587
9050,0.09331150352954865
9100,0.10308264940977097
9150,0.11021900177001953
9200,0.09593471884727478
9250,0.10417934507131577
9300,0.10024984925985336
9350,0.10496199876070023
9400,0.09941081702709198
9450,0.10341514647006989
9500,0.10262497514486313
9550,0.09751743823289871
9600,0.11349844932556152
9650,0.09753991663455963
9700,0.09586180746555328
9750,0.098201684653759
9800,0.09655357897281647
9850,0.09636683017015457
9900,0.09624622762203217
9950,0.09996002912521362
10000,0.10252363234758377
10050,0.10081057995557785
10100,0.10063276439905167
10150,0.09412384778261185
10200,0.1023537665605545
10250,0.11458870768547058
10300,0.09487184137105942
10350,0.10268896073102951
10400,0.10818380862474442
10450,0.10659591853618622
10500,0.10331381857395172
10550,0.10242815315723419
10600,0.09808041155338287
10650,0.10109266638755798
10700,0.10180573910474777
10750,0.10174228996038437
10800,0.10448887199163437
10850,0.1001020222902298
10900,0.09788919240236282
10950,0.10362367331981659
11000,0.09934596717357635
11050,0.09976084530353546
11100,0.10021863877773285
11150,0.09737329185009003
11200,0.10235355794429779
11250,0.09857472032308578
11300,0.10563000291585922
11350,0.09667348861694336
11400,0.10175864398479462
11450,0.10291139781475067
11500,0.10053645819425583
11550,0.09966008365154266
11600,0.10554002970457077
11650,0.10670684278011322
11700,0.09855793416500092
11750,0.10152067989110947
11800,0.11121291667222977
11850,0.10840718448162079
11900,0.1118946522474289
11950,0.10977297276258469
12000,0.09924973547458649
12050,0.10028833150863647
12100,0.1083885207772255
12150,0.09797750413417816
12200,0.09709221124649048
12250,0.10239502787590027
12300,0.10534335672855377
12350,0.09805137664079666
12400,0.10062150657176971
12450,0.10518964380025864
12500,0.1001870408654213
12550,0.09672320634126663
12600,0.10337784141302109
12650,0.0981619581580162
12700,0.1001516580581665
12750,0.10731018334627151
12800,0.10054143518209457
12850,0.10496033728122711
12900,0.11334399878978729
12950,0.10663291811943054
13000,0.09674900025129318
13050,0.10668206214904785
13100,0.09839697927236557
13150,0.0991688221693039
13200,0.09636716544628143
13250,0.10229199379682541
13300,0.10054653137922287
13350,0.103144071996212
13400,0.09550469368696213
13450,0.0988922193646431
13500,0.09918401390314102
13550,0.10582171380519867
13600,0.11096607148647308
13650,0.0956277847290039
13700,0.10129403322935104
13750,0.10163857042789459
13800,0.1003912016749382
13850,0.10225769877433777
13900,0.09765306115150452
13950,0.09598837047815323
14000,0.09736184775829315
14050,0.1098020076751709
14100,0.10134880244731903
14150,0.11020779609680176
14200,0.1006089523434639
14250,0.10136056691408157
14300,0.10436740517616272
14350,0.10842952132225037
14400,0.10112080723047256
14450,0.10138679295778275
14500,0.10213952511548996
14550,0.09964919835329056
14600,0.11185556650161743
14650,0.11438141018152237
14700,0.10510849207639694
14750,0.10383006185293198
14800,0.10488501191139221
14850,0.10644032806158066
14900,0.100287064909935
14950,0.09847145527601242
15000,0.09890192747116089
15050,0.10209690034389496
15100,0.10206964612007141
15150,0.10597590357065201
15200,0.10376334935426712
15250,0.10959789901971817
15300,0.10122182220220566
15350,0.10155043005943298
15400,0.0971825048327446
15450,0.10184817016124725
15500,0.10630175471305847
15550,0.10050703585147858
15600,0.1061260998249054
15650,0.10219456255435944
15700,0.10801297426223755
15750,0.11184681206941605
15800,0.09989955276250839
15850,0.10480604320764542
15900,0.1011296808719635
15950,0.1047753170132637
16000,0.1080394759774208
16050,0.11597061902284622
16100,0.10349351167678833
16150,0.09671285003423691
16200,0.1065172404050827
16250,0.10781634598970413
16300,0.10582011193037033
16350,0.09778966754674911
16400,0.10487491637468338
16450,0.10137449204921722
16500,0.10000266134738922
16550,0.102157361805439
16600,0.10030736774206161
16650,0.10686058551073074
16700,0.11329557746648788
16750,0.09959724545478821
16800,0.10185467451810837
16850,0.09715989977121353
16900,0.10347912460565567
16950,0.10672233253717422
17000,0.09641146659851074
17050,0.11001050472259521
17100,0.10533397644758224
17150,0.10033216327428818
17200,0.10493719577789307
17250,0.10045409202575684
17300,0.10961711406707764
17350,0.10381168127059937
17400,0.11056581884622574
17450,0.1088705062866211
17500,0.09849938005208969
17550,0.1001451313495636
17600,0.10484594851732254
17650,0.10020726919174194
17700,0.10187577456235886
17750,0.10430257767438889
17800,0.10099662840366364
17850,0.10027414560317993
17900,0.10602861642837524
17950,0.10231311619281769
18000,0.10570676624774933
18050,0.1011391133069992
18100,0.10171619802713394
18150,0.10025804489850998
18200,0.1057908907532692
18250,0.10840039700269699
18300,0.10931940376758575
