step,value
50,2.9821712970733643
100,2.9823076725006104
150,2.983863592147827
200,2.9784445762634277
250,2.9832303524017334
300,2.985184907913208
350,2.9820127487182617
400,2.9738073348999023
450,2.9806389808654785
500,2.9811153411865234
550,2.983599901199341
600,2.9776031970977783
650,2.980560302734375
700,2.979066848754883
750,2.974787712097168
800,2.9690423011779785
850,2.9727303981781006
900,2.979806900024414
950,2.9732940196990967
1000,2.977354049682617
1050,2.97200083732605
1100,2.986966133117676
1150,2.9781911373138428
1200,2.9897708892822266
1250,2.9829866886138916
1300,2.9786930084228516
1350,2.9725372791290283
1400,2.989138126373291
1450,2.9704108238220215
1500,2.9884798526763916
1550,2.9926700592041016
1600,2.9882450103759766
1650,2.9737868309020996
1700,2.971423625946045
1750,2.9751956462860107
1800,2.968956232070923
1850,2.9648866653442383
1900,2.9778802394866943
1950,2.9788641929626465
2000,2.9774484634399414
2050,2.982231855392456
2100,2.9785122871398926
2150,2.9786696434020996
2200,2.985659599304199
2250,2.9809043407440186
2300,2.9751195907592773
2350,2.975982666015625
2400,2.9826343059539795
2450,2.9837446212768555
2500,2.979063034057617
2550,2.983530044555664
2600,2.984990119934082
2650,2.9808871746063232
2700,2.9741883277893066
2750,2.977736711502075
2800,2.9829676151275635
2850,2.9932806491851807
2900,2.984875202178955
2950,2.976503372192383
3000,2.983391761779785
3050,2.9798519611358643
3100,2.982051134109497
3150,2.9836864471435547
3200,2.986288547515869
3250,2.9846887588500977
3300,2.9668128490448
3350,2.9812984466552734
3400,2.9824929237365723
3450,2.9850966930389404
3500,2.9767158031463623
3550,2.9934585094451904
3600,2.986884832382202
3650,2.973726749420166
3700,2.9805636405944824
3750,2.98751163482666
3800,2.97322154045105
3850,2.9859044551849365
3900,2.9800667762756348
3950,2.986656904220581
4000,2.982172966003418
4050,2.981658935546875
4100,2.9805831909179688
4150,2.989955186843872
4200,2.974240303039551
4250,2.985793113708496
4300,2.992885112762451
4350,2.9948487281799316
4400,2.988503932952881
4450,2.9838452339172363
4500,2.9897356033325195
4550,2.98903751373291
4600,2.9918158054351807
4650,2.982877731323242
4700,2.9874844551086426
4750,2.9885642528533936
4800,2.9934723377227783
4850,2.987863063812256
4900,2.9684877395629883
4950,2.9813199043273926
5000,2.9942939281463623
5050,2.9778084754943848
5100,2.9805877208709717
5150,2.9879608154296875
5200,2.9798355102539062
5250,2.9801177978515625
5300,2.9859726428985596
5350,2.9739551544189453
5400,2.983114719390869
5450,2.9883909225463867
5500,2.9899234771728516
5550,2.9807748794555664
5600,2.98323917388916
5650,2.993436336517334
5700,2.9886538982391357
5750,2.975233554840088
5800,2.979722023010254
5850,2.988945722579956
5900,2.97548770904541
5950,2.9879448413848877
6000,2.977963447570801
6050,2.986079692840576
6100,2.9787375926971436
6150,2.9910199642181396
6200,2.9948787689208984
6250,2.977890729904175
6300,2.983213424682617
6350,2.993973731994629
6400,2.996211528778076
6450,2.9875917434692383
6500,2.9905402660369873
6550,2.989173650741577
6600,2.9872922897338867
6650,2.984495162963867
6700,2.984269142150879
6750,2.9841437339782715
6800,2.9803388118743896
6850,2.9824459552764893
6900,2.984001398086548
6950,2.9794042110443115
7000,2.9739813804626465
7050,2.9811391830444336
7100,2.9874324798583984
7150,2.9766180515289307
7200,2.992527961730957
7250,2.9855082035064697
7300,2.9817099571228027
7350,2.9779043197631836
7400,2.9788434505462646
7450,2.9821090698242188
7500,2.9888992309570312
7550,2.9887611865997314
7600,2.9901745319366455
7650,2.9886412620544434
7700,2.9908788204193115
7750,2.9827089309692383
7800,2.986767053604126
7850,2.990288019180298
7900,2.9868178367614746
7950,2.9919822216033936
8000,2.9844095706939697
8050,2.995637893676758
8100,2.975227117538452
8150,2.983795166015625
8200,2.994431972503662
8250,2.9810919761657715
8300,2.9860565662384033
8350,2.976379632949829
8400,2.984586477279663
8450,2.9829094409942627
8500,2.97581148147583
8550,2.9868881702423096
8600,2.9859557151794434
8650,2.984950304031372
8700,2.9886319637298584
8750,2.991853713989258
8800,2.9926342964172363
8850,2.9770641326904297
8900,2.971728563308716
8950,2.981313705444336
9000,2.9799644947052
9050,2.9783096313476562
9100,2.981698989868164
9150,2.9981307983398438
9200,2.9787137508392334
9250,2.984020471572876
9300,2.9827539920806885
9350,2.980288505554199
9400,2.9775662422180176
9450,2.978837251663208
9500,2.9775028228759766
9550,2.990863561630249
9600,2.9892053604125977
9650,2.975789785385132
9700,2.979750156402588
9750,2.9896907806396484
9800,2.987301826477051
9850,2.9839487075805664
9900,2.9787356853485107
9950,2.9763195514678955
10000,2.974169969558716
10050,2.977452039718628
10100,2.9847970008850098
10150,2.983013391494751
10200,2.9853222370147705
10250,2.9940009117126465
10300,2.9689295291900635
10350,2.985753059387207
10400,2.9868555068969727
10450,2.9710586071014404
10500,2.9733998775482178
10550,2.979274034500122
10600,2.9866137504577637
10650,2.977827787399292
10700,2.9861698150634766
10750,2.9755382537841797
10800,2.978084087371826
10850,2.9837167263031006
10900,2.981250286102295
10950,2.9801366329193115
11000,2.9822652339935303
11050,2.974184989929199
11100,2.9881744384765625
11150,2.9908697605133057
11200,2.990976333618164
11250,2.971797227859497
11300,2.983759880065918
11350,2.9905686378479004
11400,2.975670099258423
11450,2.9777486324310303
11500,2.9731290340423584
11550,2.9818170070648193
11600,2.993619441986084
11650,3.0003185272216797
11700,2.986536979675293
11750,2.974377155303955
11800,2.982654333114624
11850,2.985154390335083
11900,2.988241195678711
11950,2.981494426727295
12000,2.98380708694458
12050,2.9816129207611084
12100,2.9844956398010254
12150,2.9845199584960938
12200,2.992748737335205
12250,2.9812469482421875
12300,2.9823427200317383
12350,2.9767675399780273
12400,2.9890215396881104
12450,2.9852328300476074
12500,2.9788711071014404
12550,2.9880385398864746
12600,2.994744062423706
12650,2.9736626148223877
12700,2.985610008239746
12750,2.979745864868164
12800,2.9819631576538086
12850,2.9714300632476807
12900,2.984267473220825
12950,2.9885904788970947
13000,2.9782886505126953
13050,2.988814115524292
13100,2.992572069168091
13150,2.988208532333374
13200,2.974329948425293
13250,2.98197078704834
13300,2.971737861633301
13350,2.9895849227905273
13400,2.984701156616211
13450,2.98026967048645
13500,2.9766297340393066
13550,2.9795846939086914
13600,2.9792511463165283
13650,2.9803595542907715
13700,2.9779858589172363
13750,2.9923348426818848
13800,2.9766995906829834
13850,2.980721950531006
13900,2.9838943481445312
13950,2.9813120365142822
14000,2.9809374809265137
14050,2.980753183364868
14100,2.9901018142700195
14150,2.977463722229004
14200,2.975513219833374
14250,2.979753017425537
14300,2.9809446334838867
14350,2.984401226043701
14400,2.982698440551758
14450,2.9725024700164795
14500,2.984204053878784
14550,2.9744455814361572
14600,2.984710693359375
14650,2.973353385925293
14700,2.989572763442993
14750,2.989335536956787
14800,2.984370470046997
14850,2.9908437728881836
14900,2.980294704437256
14950,2.9795467853546143
15000,2.986887216567993
15050,2.9872312545776367
15100,2.980438232421875
15150,2.9741992950439453
15200,2.9849438667297363
15250,2.9832663536071777
15300,2.974536180496216
15350,2.984166145324707
15400,2.978811740875244
15450,2.976743221282959
15500,2.9838950634002686
15550,2.9831087589263916
15600,2.984513521194458
15650,2.9819533824920654
15700,2.983381748199463
15750,2.9738755226135254
15800,2.967862129211426
15850,2.98353910446167
15900,2.987542152404785
15950,2.9835562705993652
16000,2.993945360183716
16050,2.9721262454986572
16100,2.9825196266174316
16150,2.982531785964966
16200,2.9767274856567383
16250,2.9934768676757812
16300,2.9778695106506348
16350,2.9844675064086914
16400,2.9792299270629883
16450,2.9728243350982666
16500,2.976863384246826
16550,2.9782259464263916
16600,2.9860265254974365
16650,2.975895404815674
16700,2.9809060096740723
16750,2.9868979454040527
16800,2.981475591659546
16850,2.980232000350952
16900,2.984423875808716
16950,2.9833731651306152
17000,2.9863524436950684
17050,2.97713565826416
17100,2.990424871444702
17150,2.969233751296997
17200,2.9719855785369873
17250,2.9603192806243896
17300,2.986751079559326
17350,2.9916470050811768
17400,2.9856672286987305
17450,2.9874134063720703
17500,2.9761059284210205
17550,2.9791393280029297
17600,2.979104518890381
17650,2.982602119445801
17700,2.976698875427246
17750,2.9900412559509277
17800,2.976632595062256
17850,2.9873011112213135
17900,2.980839490890503
17950,2.982084035873413
18000,2.983067035675049
18050,2.9773974418640137
18100,2.9747400283813477
18150,2.9817349910736084
18200,2.985334873199463
18250,2.9808576107025146
18300,2.9720160961151123
18350,2.976198673248291
18400,2.9802169799804688
18450,2.9846129417419434
18500,2.9805479049682617
18550,2.988055944442749
18600,2.9794232845306396
18650,2.9744086265563965
18700,2.976034641265869
18750,2.9856035709381104
18800,2.9830684661865234
18850,2.981933832168579
18900,2.983489751815796
18950,2.975635051727295
19000,2.97698974609375
19050,2.9799981117248535
19100,2.9815359115600586
19150,2.9679906368255615
19200,2.9851772785186768
19250,2.9783267974853516
19300,2.980067253112793
19350,2.9770028591156006
19400,2.9717507362365723
19450,2.9701015949249268
19500,2.9683496952056885
19550,2.9683873653411865
19600,2.979525566101074
19650,2.9839372634887695
19700,2.977848768234253
19750,2.986489772796631
19800,2.9763660430908203
19850,2.971731185913086
19900,2.9776010513305664
19950,2.990067481994629
20000,2.985222578048706
20050,2.9708914756774902
20100,2.9781277179718018
20150,2.985659122467041
20200,2.9828827381134033
20250,2.981482744216919
20300,2.9848792552948
20350,2.9872848987579346
20400,2.9847426414489746
20450,2.9765679836273193
20500,2.983999013900757
20550,2.981252670288086
20600,2.9682629108428955
20650,2.9822893142700195
20700,2.9767580032348633
20750,2.988823890686035
20800,2.9804892539978027
20850,2.969433069229126
20900,2.9813899993896484
20950,2.9759938716888428
21000,2.9786465167999268
21050,2.9701290130615234
21100,2.9775662422180176
21150,2.9802188873291016
21200,2.9804787635803223
21250,2.977508783340454
21300,2.9796011447906494
21350,2.9808239936828613
21400,2.9805562496185303
21450,2.979471445083618
21500,2.979099988937378
21550,2.9785821437835693
21600,2.9643845558166504
21650,2.9801647663116455
21700,2.9731650352478027
21750,2.9807584285736084
21800,2.974418878555298
21850,2.9912283420562744
21900,2.9779982566833496
21950,2.9826488494873047
22000,2.9865167140960693
22050,2.9746179580688477
22100,2.9780211448669434
22150,2.9805214405059814
22200,2.9669485092163086
22250,2.976956367492676
22300,2.9726972579956055
22350,2.9715492725372314
22400,2.9851906299591064
22450,2.9709272384643555
22500,2.9838554859161377
22550,2.97512149810791
22600,2.978586435317993
22650,2.972616672515869
22700,2.9719040393829346
22750,2.974194049835205
22800,2.9802446365356445
22850,2.972250461578369
22900,2.9872443675994873
